sample_index,unit_id,utterance_id,law_number,document_uri,annotation_id,concept_status,concept_id,proposed_concept,stance,start_char,end_char,evidence_text,justification
299,utt_6b8e3f613d4ddf0eb004::p0007-p0010,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_000,in_codebook,capitalizacion_individual,,oppose,577,607,Con un 10 por ciento no basta.,"{""alternatives"":[{""concept_id"":""solidaridad_intergeneracional"",""reason"":""La referencia al aporte fiscal podría sugerir solidaridad, pero el bloque no identifica una transferencia de recursos o riesgos entre generaciones activas y jubiladas.""}],""coding"":""La cita presenta como insuficiente el aporte del 10 por ciento asociado al pilar contributivo de cuentas de capitalización individual, cuestionando que el ahorro individual baste para financiar pensiones y justificando su complemento con aportes adicionales."",""context_evidence"":[{""source"":""next_context"",""text"":""Se requería un tercer actor -con 10 por ciento no basta, con el aporte fiscal no es suficiente- y que el empleador se hiciera cargo del aporte para mejores pensiones de los chilenos y las chilenas.""}],""criterion_reference"":""include:3"",""stance"":""Rechaza la autosuficiencia del ahorro individual prevista por el concepto; no necesariamente rechaza toda cuenta individual, pero sí que el aporte individual sea suficiente por sí solo."",""uncertainty"":""La frase no especifica por sí sola que el 10 por ciento corresponda al ahorro en cuentas individuales; esa relación se establece por la continuidad temática del bloque y el contexto siguiente.""}"
306,utt_6b8e3f613d4ddf0eb004::p0025-p0031,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_000,in_codebook,igualdad_universalismo,,support,327,400,parte de nuestras tareas tiene que ser garantizar mayor equidad de género,"{""alternatives"":[{""concept_id"":""identidad"",""reason"":""Aunque se menciona a las mujeres, la razón distributiva explícita es la equidad de género, no la pertenencia grupal como criterio de prioridad.""}],""coding"":""La cita formula como tarea normativa garantizar una mayor equidad de género, lo que constituye una corrección explícita de desigualdades de género."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""Apoya que la protección previsional se diseñe para corregir desigualdades y avanzar hacia una mayor igualdad de género."",""uncertainty"":""""}"
306,utt_6b8e3f613d4ddf0eb004::p0025-p0031,utt_6b8e3f613d4ddf0eb004,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_001,in_codebook,acuerdos_moderacion,,support,705,728,Este es un buen acuerdo,"{""alternatives"":[],""coding"":""La calificación explícitamente positiva del acuerdo lo presenta como un fundamento para respaldar la reforma; el contexto inmediato aclara que se trata de un acuerdo político valorado por su relación con la democracia y la reforma previsional."",""context_evidence"":[{""source"":""previous_context"",""text"":""Y si eso es producto de un acuerdo político, habla bien de la democracia, habla bien del Senado.""}],""criterion_reference"":""include:1"",""stance"":""Apoya que los acuerdos políticos otorguen valor y legitimidad democrática a una reforma previsional."",""uncertainty"":""La cita no explicita por sí sola compromiso entre posiciones o moderación; esa interpretación depende del contexto anterior de la misma intervención.""}"
308,utt_5bf7ef17c6eb14772f4c::p0001-p0003,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_000,in_codebook,capitalizacion_individual,,support,101,272,"compartimos la idea de que el sistema de capitalización individual fue, probablemente, de las mejores decisiones que se han tomado en materia de pensiones hace muchos años","{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""No se alegan propiedad, heredabilidad, control ni protección frente a transferencias; la cita valora el mecanismo de capitalización, no la titularidad jurídica de los fondos.""}],""coding"":""La cita valora explícitamente el sistema de capitalización individual como una de las mejores decisiones previsionales, lo que constituye una defensa normativa de organizar la protección mediante capitalización en cuentas individuales."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""La valoración favorable respalda la proposición de que las cotizaciones se acumulen individualmente y financien la pensión de su titular."",""uncertainty"":""La defensa es general y no detalla expresamente el destino de cada cotización; se interpreta a partir de la referencia explícita a la capitalización individual.""}"
308,utt_5bf7ef17c6eb14772f4c::p0001-p0003,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_001,in_codebook,capitalizacion_individual,,oppose,289,339,"fue insuficiente, ya que se fijó un 10 por ciento.","{""alternatives"":[],""coding"":""En referencia al sistema de capitalización individual mencionado inmediatamente antes, la cita califica su resultado como insuficiente y atribuye esa insuficiencia a una cotización del 10 por ciento, cuestionando que el ahorro individual sea suficiente para financiar la pensión."",""context_evidence"":[],""criterion_reference"":""include:3"",""stance"":""La crítica se opone a la suficiencia del autofinanciamiento individual tal como fue diseñado, aunque no rechaza necesariamente toda cuenta individual."",""uncertainty"":""La crítica puede dirigirse específicamente a la tasa de cotización y no al principio de capitalización individual; esta distinción requiere revisión.""}"
309,utt_5bf7ef17c6eb14772f4c::p0004-p0005,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_000,in_codebook,capitalizacion_individual,,support,40,114,la capitalización individual es una buena forma de organizar las pensiones,"{""alternatives"":[],""coding"":""La cita no se limita a mencionar la capitalización individual, sino que la valora explícitamente como una buena forma de organizar las pensiones, defendiendo ese arreglo previsional."",""context_evidence"":[],""criterion_reference"":""definition"",""stance"":""La calificación positiva «buena forma» apoya la organización de las pensiones mediante capitalización individual."",""uncertainty"":""La cita no explicita que las cotizaciones ingresen a cuentas individuales ni que financien la pensión del titular; la codificación se basa en la valoración normativa directa de la capitalización individual como forma de organización.""}"
310,utt_5bf7ef17c6eb14772f4c::p0006-p0010,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_000,in_codebook,capitalizacion_individual,,support,274,360,Habrá un 16 por ciento de ahorro en cuentas de los trabajadores en un cien por ciento.,"{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""Aunque se mencionan cuentas de los trabajadores, el fragmento no afirma propiedad jurídica, heredabilidad, control ni protección frente a transferencias; su razón central es el destino individual del ahorro.""}],""coding"":""La afirmación presenta como fundamento de la propuesta que la totalidad del 16 por ciento se mantendrá como ahorro en cuentas de los trabajadores, defendiendo que las cotizaciones ingresen a cuentas individuales y no se destinen a un reparto."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya la regla de que las cotizaciones deben permanecer en cuentas individuales para financiar la protección previsional de sus titulares."",""uncertainty"":""La oración está formulada como una proyección numérica, pero su uso inmediato para negar que la reforma sea un reparto le da una función justificatoria y no meramente descriptiva.""}"
310,utt_5bf7ef17c6eb14772f4c::p0006-p0010,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_001,in_codebook,propiedad_individual_fondos,,support,596,737,"Un reparto es un impuesto al trabajo, donde efectivamente hay un ""manotazo"" a tus ahorros. Eso es justamente lo opuesto a lo que ocurre aquí.","{""alternatives"":[{""concept_id"":""capitalizacion_individual"",""reason"":""El contraste con el reparto también se relaciona con el ahorro individual, pero este fragmento enfatiza la protección frente al manotazo sobre los fondos, no el mecanismo mediante el cual cada persona financia su pensión.""}],""coding"":""El posesivo tus ahorros individualiza los fondos y la caracterización de un reparto como un manotazo presenta su apropiación o transferencia como algo que la propuesta debe evitar; por contraste, se defiende la protección del título individual sobre esos recursos."",""context_evidence"":[],""criterion_reference"":""include:1"",""stance"":""Apoya que los fondos del cotizante estén protegidos frente a una apropiación o transferencia a terceros."",""uncertainty"":""Manotazo es una metáfora y no explicita propiedad jurídica o heredabilidad; se interpreta como apropiación de fondos individuales por el posesivo y por el contraste con la propuesta.""}"
311,utt_5bf7ef17c6eb14772f4c::p0011-p0014,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_000,in_codebook,propiedad_individual_fondos,,support,57,362,"¿Expropiación de qué? Si justamente estamos ratificando que aquí todo tiene una seguridad total, porque además de establecerse una gobernanza muy seria, existe una documentación legal, por lo que, incluso, cualquier persona podría demandar al Estado si es que esos recursos se llegaran a tocar alguna vez.","{""alternatives"":[{""concept_id"":""ineficiencia_estado"",""reason"":""La referencia al posible actuar estatal también puede expresar una preocupación por el riesgo estatal, pero en esta anotación el fundamento central es la protección jurídica del saldo frente a la expropiación.""}],""coding"":""La respuesta rechaza la expropiación y presenta los recursos como jurídicamente protegidos frente a que el Estado los toque; el contexto inmediato identifica esos recursos con el ahorro en cuentas de trabajadores."",""context_evidence"":[{""source"":""previous_context"",""text"":""Habrá un 16 por ciento de ahorro en cuentas de los trabajadores en un cien por ciento.""}],""criterion_reference"":""include:1"",""stance"":""Apoya la proposición de que los fondos del cotizante deben estar protegidos frente a apropiaciones o transferencias estatales."",""uncertainty"":""La cita no emplea literalmente los términos propiedad o cotizante; la clasificación se apoya en la referencia explícita a expropiación y en el contexto sobre cuentas de trabajadores.""}"
311,utt_5bf7ef17c6eb14772f4c::p0011-p0014,utt_5bf7ef17c6eb14772f4c,21735,http://datos.bcn.cl/recurso/cl/documento/706982,llm_001,in_codebook,ineficiencia_estado,,oppose,57,362,"¿Expropiación de qué? Si justamente estamos ratificando que aquí todo tiene una seguridad total, porque además de establecerse una gobernanza muy seria, existe una documentación legal, por lo que, incluso, cualquier persona podría demandar al Estado si es que esos recursos se llegaran a tocar alguna vez.","{""alternatives"":[{""concept_id"":""propiedad_individual_fondos"",""reason"":""La expropiación y la protección de los recursos también permiten una lectura de propiedad individual, pero aquí el fundamento específico es la seguridad y el control frente al Estado.""}],""coding"":""La gobernanza seria, la documentación legal y la posibilidad de demandar al Estado se ofrecen como salvaguardas que refutan el riesgo de apropiación o pérdida estatal de los recursos."",""context_evidence"":[{""source"":""previous_context"",""text"":""más un 1,5 por ciento que será administrado por un fondo con la misma gobernanza que el Banco Central.""}],""criterion_reference"":""include:3"",""stance"":""Se opone al ancla de que la administración estatal amenace el resguardo de las cotizaciones, pues sostiene que existen controles y protección jurídica suficientes."",""uncertainty"":""La cita no desarrolla la eficiencia operativa del Estado; la codificación se limita a la refutación explícita del riesgo estatal de apropiación o falta de resguardo.""}"
